text,intent,tags
có chuyến bay nào từ hạ_long đến đà_nẵng không,flight,O O O O O B-fromloc.city_name O B-toloc.city_name O
liệt_kê tất_cả các chuyến bay buổi chiều rời đà_nẵng và đến hạ_long vào thứ năm,flight,O O O O O B-depart_time.period_of_day I-depart_time.period_of_day O B-fromloc.city_name O O B-toloc.city_name O B-arrive_date.day_name I-arrive_date.day_name
các chuyến bay từ hạ_long ngày 18 tháng 8,flight,O O O O B-fromloc.city_name B-depart_date.day_number I-depart_date.day_number B-depart_date.month_name I-depart_date.month_name
tất_cả các chuyến bay từ thành_phố vinh đến đà_lạt,flight,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name
có chuyến bay nào vào lúc 4 giờ từ hà_nội đến huế không,flight,O O O O O O B-depart_time.time I-depart_time.time O B-fromloc.city_name O B-toloc.city_name O
cho tôi biết các chuyến bay của hãng hàng_không jetstar từ cà_mau đến hải_phòng vào thứ_bảy và chủ_nhật,flight,O O O O O O O B-airline_name I-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O B-depart_date.day_name
cho tôi biết các chuyến bay từ đà_lạt đến đà_nẵng với giá vé là 2 triệu đồng,flight,O O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O B-fare_amount I-fare_amount I-fare_amount
cho tôi chuyến bay buổi tối rời pleiku đến thành_phố thanh_hoá vào thứ_sáu,flight,O O O O B-depart_time.period_of_day I-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name
cho tôi biết các chuyến bay từ huế đến hạ_long,flight,O O O O O O O B-fromloc.city_name O B-toloc.city_name
có chuyến bay nào từ huế đến thành_phố hồ_chí_minh của vietjet air khởi_hành vào buổi chiều sau 12 giờ không,flight,O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-airline_name I-airline_name O O B-depart_time.period_of_day I-depart_time.period_of_day B-depart_time.time_relative B-depart_time.time I-depart_time.time O
chuyến bay sớm nhất rời hà_nội đi cam_ranh,flight,O O B-flight_mod I-flight_mod O B-fromloc.city_name O B-toloc.city_name
sân_bay tuy_hoà cách tuy_hoà bao_xa,distance,B-fromloc.airport_name I-fromloc.airport_name O B-toloc.city_name O
tôi cần một chuyến bay từ buôn_ma_thuột đến hà_nội vào ngày thứ tư ngày mười bốn,flight,O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_name I-depart_date.day_name B-depart_date.day_number I-depart_date.day_number I-depart_date.day_number
liệt_kê các chuyến bay chi_phí thấp nhất từ đà_lạt đến đà_nẵng,flight,O O O O O B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name
chuyến bay jetstar nào bay từ hà_nội đến đà_lạt vào buổi sáng,flight,O O B-airline_name O O O B-fromloc.city_name O B-toloc.city_name O B-depart_time.period_of_day I-depart_time.period_of_day
giá vé rẻ nhất từ hà_nội đến thành_phố hồ_chí_minh là bao_nhiêu,airfare,O O B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O
tôi muốn có một chuyến bay không dừng từ điện_biên_phủ đến cam_ranh vào ngày mùng 2 tháng 3,flight,O O O O O O B-flight_mod I-flight_mod O B-fromloc.city_name O B-toloc.city_name O B-arrive_date.day_number I-arrive_date.day_number I-arrive_date.day_number B-arrive_date.month_name I-arrive_date.month_name
bây_giờ tôi cần thông_tin của chuyến bay rời hạ_long và đến đà_nẵng vào buổi chiều,flight,O O O O O O O O B-fromloc.city_name O O B-toloc.city_name O B-arrive_time.period_of_day I-arrive_time.period_of_day
cho tôi chuyến bay sớm nhất vào thứ năm từ cần_thơ đến hà_nội,flight,O O O O B-flight_mod I-flight_mod O B-depart_date.day_name I-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name
cho tôi biết các hãng hàng_không có đường_bay từ hà_nội đến huế,airline,O O O O O O O O O B-fromloc.city_name O B-toloc.city_name
cho tôi biết các chuyến bay cất_cánh từ phố_đông thượng_hải,flight,O O O O O O O O B-fromloc.airport_name I-fromloc.airport_name
mia nghĩa_là gì,abbreviation,B-airport_code O O
các chuyến bay từ côn_đảo đến huế của jetstar vào sáng thứ_bảy,flight,O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name O B-depart_time.period_of_day B-depart_date.day_name
bạn có_thể cho tôi biết máy_bay nào được sử_dụng cho chuyến bay jetstar 1222 từ thành_phố đồng_hới đến rạch_giá,aircraft,O O O O O O O O O O O O B-airline_name B-flight_number O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name
cho tôi biết tất_cả các chuyến bay jetstar khởi_hành hoặc đến buôn_ma_thuột từ 12 giờ đến 4 giờ vào buổi chiều,flight,O O O O O O O B-airline_name O B-or O B-toloc.city_name O B-depart_time.start_time I-depart_time.start_time O B-depart_time.end_time I-depart_time.end_time O B-depart_time.period_of_day I-depart_time.period_of_day
bạn có chuyến bay đêm nào của bamboo từ thành_phố hồ_chí_minh đến huế vào tối ngày 26 tháng 8,flight,O O O O B-flight_mod O O B-aircraft_code O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_time.period_of_day B-depart_date.day_number I-depart_date.day_number B-depart_date.month_name I-depart_date.month_name
cho tôi biết các chuyến bay từ thành_phố hồ_chí_minh đến hà_nội,flight,O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name
"tôi sống ở hà_nội và tôi muốn thực_hiện một chuyến đi đến thành_phố hồ_chí_minh , bạn có_thể cho tôi biết hãng hàng_không nào có đường_bay giữa hai thành_phố đó không",flight,O O O B-fromloc.city_name O O O O O O O O B-toloc.city_name I-toloc.city_name O O O O O O O O O O O O O O O O
liệt_kê các chuyến bay vietnam airlines từ huế đến thành_phố hồ_chí_minh vào các ngày thứ ba hoặc thứ tư,flight,O O O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-depart_date.day_name I-depart_date.day_name B-or B-depart_date.day_name I-depart_date.day_name
tôi có_thể có một chiếc xe cho thuê ở thanh_hoá được không,ground_service,O O O O O B-transport_type I-transport_type I-transport_type O B-city_name O O
chuyến bay sớm nhất vào buổi sáng để đến đà_nẵng từ hà_nội,flight,O O B-flight_mod I-flight_mod O B-depart_time.period_of_day I-depart_time.period_of_day O O B-toloc.city_name O B-fromloc.city_name
tôi đang cố_gắng tìm số_hiệu chuyến bay của một chuyến bay từ tuy_hoà đến điện_biên_phủ của vietjet và chuyến bay sẽ hạ_cánh vào khoảng 10 giờ tối,flight_no,O O O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name O O O O O O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time I-arrive_time.time
với mỗi hãng hàng_không có chuyến bay giữa hà_nội và thành_phố hồ_chí_minh cho tôi biết chuyến bay nào là chuyến bay sớm nhất,flight,O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O O O O O O B-flight_mod I-flight_mod
cho tôi biết các chuyến bay từ hạ_long đến thành_phố vinh,flight,O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name
các chuyến bay giữa huế và thành_phố hồ_chí_minh,flight,O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name
giá vé và các chuyến bay từ đà_nẵng đến thành_phố vinh,airfare#flight,O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name
chuyến bay rời côn_đảo đến pleiku,flight,O O O B-fromloc.city_name O B-toloc.city_name
giá vé hạng hai của jetstar giữa chu lai và hạ_long là bao_nhiêu,airfare,O O B-class_type I-class_type O B-airline_name O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O
tôi muốn có một chuyến bay sớm từ la đến hà_nội vào sáng thứ hai,flight,O O O O O O B-flight_mod O B-fromloc.city_name O B-toloc.city_name O B-depart_time.period_of_day B-depart_date.day_name I-depart_date.day_name
các chuyến bay từ đồng_hới đến chu lai,flight,O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name
tôi muốn một chuyến bay từ vinh đến đà_lạt đến đà_lạt khoảng 12 giờ trưa,flight,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time I-arrive_time.time
bây_giờ tôi muốn biết thông_tin về các chuyến bay từ huế đến thành_phố hồ_chí_minh,flight,O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name
liệt_kê các chuyến bay đến đà_nẵng từ hà_nội trước 10 giờ sáng ngày 30 tháng 8,flight,O O O O O B-toloc.city_name O B-fromloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time I-arrive_time.time B-arrive_date.day_number I-arrive_date.day_number B-arrive_date.month_name I-arrive_date.month_name
tìm cho tôi một chuyến bay từ manchester đến thành_phố hồ_chí_minh với trạm dừng ở london của air france,flight,O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-stoploc.city_name O B-airline_name I-airline_name
những chuyến bay khứ_hồi nào giữa hạ_long và huế có mã giá vé qx,flight,O O O B-round_trip O O B-fromloc.city_name O B-toloc.city_name O O O O B-fare_basis_code
hãng hàng_không quốc_tế canadian airlines có đường_bay đến những đâu,flight,B-airline_name I-airline_name I-airline_name I-airline_name I-airline_name O O O O O
cho tôi giá vé từ đồng_hới đến côn_đảo,airfare,O O O O O B-fromloc.city_name O B-toloc.city_name
tất_cả các chuyến bay từ thành_phố hồ_chí_minh đến hà_nội mà khởi_hành trước giữa trưa,flight,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-depart_time.time_relative B-depart_time.time I-depart_time.time
cho tôi biết tất_cả các chuyến bay từ côn_đảo đến hải_phòng đến trước 7 giờ tối,flight,O O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time I-arrive_time.time
bạn có_thể cho tôi giá vé một_chiều hạng phổ_thông cho các chuyến bay từ cần_thơ đến đà_lạt vào ngày 16 tháng 12 được không,airfare,O O O O O O B-round_trip B-economy I-economy O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_number I-depart_date.day_number B-depart_date.month_name I-depart_date.month_name O O
các chuyến bay từ vinh đến đà_lạt vào ngày 10 tháng 8,flight,O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_number I-depart_date.day_number B-depart_date.month_name I-depart_date.month_name
cho tôi biết các chuyến bay vào thứ ba từ tuy_hoà đến hạ_long,flight,O O O O O O O B-depart_date.day_name I-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name
"tôi cần thông_tin về các chuyến bay trong ngày thứ ba rời đà_nẵng đi đà_lạt , đà_lạt đến hà_nội và hà_nội đến đà_nẵng",flight,O O O O O O O O O B-depart_date.day_name I-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name O B-fromloc.city_name O B-toloc.city_name O B-fromloc.city_name O B-toloc.city_name
vietnam airlines bay đến những thành_phố nào mà jetstar không có chuyến bay nào tới đó,flight,B-airline_name I-airline_name O O O O O O B-airline_name O O O O O O O
từ cam_ranh đến phú_quốc,flight,O B-fromloc.city_name O B-toloc.city_name
tôi có_thể bắt taxi từ sân_bay cam_ranh đến trung_tâm thành_phố cam_ranh không,ground_service,O O O B-transport_type O O B-fromloc.city_name O O B-toloc.city_name I-toloc.city_name O
chuyến bay sớm nhất từ cà_mau đến thanh_hoá,flight,O O B-flight_mod I-flight_mod O B-fromloc.city_name O B-toloc.city_name
cho tôi biết các chuyến bay từ hà_nội đến đà_lạt,flight,O O O O O O O B-fromloc.city_name O B-toloc.city_name
phương_tiện giao_thông đường_bộ nào có_thể sử_dụng ở liverpool,ground_service,O O O O O O O B-city_name
chuyến bay nào rời san francisco vào đêm thứ hai và đến atlanta muộn hơn vào buổi tối,flight,O O O O B-fromloc.city_name I-fromloc.city_name O B-depart_time.period_of_day B-depart_date.day_name I-depart_date.day_name O O B-toloc.city_name B-arrive_time.time_relative I-arrive_time.time_relative O B-arrive_time.time I-arrive_time.time
có những chuyến bay nào còn vé từ pleiku đến hạ_long vào thứ tư với giá vé hạng phổ_thông,flight,O O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name I-depart_date.day_name O O O B-economy I-economy
chuyến bay nào từ buôn_ma_thuột đến quy nhơn vào thứ hai,flight,O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name I-depart_date.day_name
tôi muốn đặt một chuyến bay sớm từ đà_lạt đến thanh_hoá và trở về vào buổi tối muộn,flight,O O O O O O B-flight_mod O B-fromloc.city_name O B-toloc.city_name O O O O B-return_time.period_of_day I-return_time.period_of_day B-return_time.period_mod
có những chuyến bay nào từ thành_phố hà_nội đến cam_ranh,flight,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name
tôi muốn xem_lại các chuyến bay từ đà_nẵng đến thành_phố vinh,flight,O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name
cho tôi một chuyến bay từ quy nhơn đến cà_mau vào thứ_sáu,flight,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name
cho tôi biết các chuyến bay từ hạ_long đến đà_nẵng,flight,O O O O O O O B-fromloc.city_name O B-toloc.city_name
tôi muốn một chuyến bay từ tuy_hoà đến hạ_long trước 3 giờ chiều vào thứ ba,flight,O O O O O O B-fromloc.city_name O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time I-arrive_time.time O B-arrive_date.day_name I-arrive_date.day_name
những chuyến bay nào đi từ thành_phố hồ_chí_minh đến huế vào các ngày thứ hai,flight,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O B-depart_date.day_name I-depart_date.day_name
xin chào tôi đang cố_gắng tìm một chuyến bay đi từ buôn_ma_thuột đến huế sau 2 giờ chiều,flight,O O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time I-depart_time.time
